,Concurso,Local,Data do Sorteio,Coluna 1,Coluna 2,Coluna 3,Coluna 4,Coluna 5,Coluna 6,Ganhadores Faixa 1,Ganhadores Faixa 2,Ganhadores Faixa 3,Rateio Faixa 1,Rateio Faixa 2,Rateio Faixa 3,Cidade,Unnamed: 16,Valor Arrecadado,Estimativa para o próximo concurso,Valor Acumulado Próximo Concurso,Acumulado,Sorteio Especial,Observação
976,977,"GOIÁS, GO",2008-06-11,3,5,7,9,17,32,1,452,24482,16584111.63,3767.1,69.55,,SP,0,1300000,0,NAO,SIM,Ganhador de seis acertos: São Paulo/SP.
977,978,"GOIÁS, GO",2008-06-14,12,16,18,27,42,58,0,69,4616,0,13220.26,197.61,,,0,3500000,0,SIM,SIM,
978,979,"IGUAPE, SP",2008-06-18,3,15,28,31,39,51,0,42,3714,0,23261.38,263.05,,,0,13000000,0,SIM,SIM,
979,980,"JACUPIRANGA, SP",2008-06-21,15,17,29,35,36,59,0,88,6837,0,16054.57,206.64,,,0,16000000,0,SIM,SIM,
980,981,"BARREIRAS, BA",2008-06-25,1,8,34,41,53,58,0,74,4974,0,20200.29,300.53,,,0,19000000,0,SIM,SIM,
981,982,"BARREIRAS, BA",2008-06-28,8,12,24,40,43,49,0,125,8510,0,14102.62,207.15,,,0,23000000,0,SIM,SIM,
982,983,"CRAVINHOS, SP",2008-07-02,16,22,32,38,40,45,1,244,9930,24038180.79,10258.56,252.07,,SC,0,1500000,0,NAO,SIM,Ganhador de seis acertos: Ibirama/SC.
983,984,"MORRO AGUDO, SP",2008-07-05,4,10,20,43,46,47,0,38,2643,0,26313.69,378.33,,,0,15000000,0,SIM,SIM,
984,985,"IPAMERI, GO",2008-07-09,4,16,18,46,56,59,0,55,4846,0,26215.6,297.54,,,0,17000000,0,SIM,SIM,
985,986,"IPAMERI, GO",2008-07-12,6,15,19,24,31,32,0,120,7953,0,15043.78,226.99,,,0,21000000,0,SIM,SIM,
986,987,"RIO CLARO, SP",2008-07-16,13,27,31,34,47,58,0,193,10923,0,10707.6,189.19,,,0,25000000,0,SIM,SIM,
987,988,"RIO CLARO, SP",2008-07-19,8,17,46,48,56,60,0,73,6874,0,31767.36,337.36,,,0,30000000,0,SIM,SIM,
988,989,"TOLEDO, PR",2008-07-23,2,21,27,29,32,38,0,130,10296,0,23437.38,295.93,,,0,52000000,0,SIM,SIM,
989,990,"JEQUERI, MG",2008-07-26,2,10,15,18,29,39,2,290,20863,26586140.51,18062.91,251.08,,MG,0,2000000,0,NAO,SIM,Ganhadores da Sena: Belo Horizonte/MG e Ji-Paraná/RO.
990,991,"BARRA DO GARÇAS, MT",2008-07-30,8,9,15,38,41,60,0,36,3028,0,26823.95,318.91,,,0,4000000,0,SIM,SIM,
991,992,"ARAGARÇAS, GO",2008-08-02,1,4,6,8,25,28,0,330,13216,0,3731.21,93.17,,,0,6000000,0,SIM,SIM,
992,993,"TREMEMBÉ, SP",2008-08-06,5,24,25,26,42,60,0,68,5121,0,18539.43,246.18,,,0,8500000,331758.21,SIM,SIM,
993,994,"TREMEMBÉ, SP",2008-08-09,3,20,29,40,44,58,0,47,3838,0,31786.28,389.25,,,0,25000000,724904.25,SIM,SIM,
994,995,"BAURU, SP",2008-08-13,4,16,31,36,54,55,0,76,6790,0,24991.48,279.73,,,0,30000000,1224733.92,SIM,SIM,
995,996,"BAURU, SP",2008-08-16,7,15,20,21,23,29,2,165,11901,14458257.67,13209.87,183.15,,SC,0,1500000,1798320.37,NAO,SIM,Ganhadores da Sena: Barretos/SP e Joinville/SC.
996,997,"PONTE NOVA, MG",2008-08-20,9,17,18,32,53,55,0,40,3203,0,22382.42,279.52,,,0,3600000,2033924.78,SIM,SIM,
997,998,"PONTE NOVA, MG",2008-08-23,3,4,21,22,28,32,0,40,4526,0,27708.98,244.89,,,0,6000000,2325598.27,SIM,SIM,
998,999,"PRESIDENTE VENCESLAU, SP",2008-08-27,18,24,36,44,55,58,0,103,6681,0,11227.56,173.09,,,0,17000000,2629924.18,SIM,SIM,
999,1000,"DUQUE DE CAXIAS, RJ",2008-08-30,29,38,39,49,53,58,0,41,3771,0,42451.22,461.55,,,0,21000000,3087950.58,SIM,SIM,
1000,1001,"TABOÃO DA SERRA, SP",2008-09-03,12,15,27,37,51,60,0,87,7074,0,22084.42,271.6,,,0,25000000,3593567.54,SIM,SIM,
1001,1002,"TABOÃO DA SERRA, SP",2008-09-06,3,7,25,31,40,58,1,174,10015,24880988.57,12267.86,213.14,,MG,0,1500000,4155306.33,NAO,SIM,GANHADOR DE 6 ACERTOS: LAVRAS/MG.
1002,1003,"AMAMBAI, MS",2008-09-10,5,10,16,23,26,27,1,86,5694,1609524.9,10159.79,153.45,,PE,0,1500000,4385238.47,NAO,SIM,GANHADOR DE 6 ACERTOS: CABO DE SANTO AGOSTINHO/PE.
1003,1004,"AMAMBAI, MS",2008-09-13,29,40,43,44,45,47,0,34,2419,0,27732.08,389.79,,,0,13000000,4633367.62,SIM,SIM,
1004,1005,"SÃO MATEUS DO SUL, PR",2008-09-17,4,6,12,37,41,42,1,67,5871,12989451.54,19748.63,225.37,,RJ,0,1500000,4981567.17,NAO,SIM,GANHADOR DE 6 ACERTOS: RIO DE JANEIRO/RJ.
1005,1006,"SÃO MATEUS DO SUL, PR",2008-09-20,2,4,17,33,48,55,1,136,5935,1675260.09,6686.96,153.23,,MG,0,1500000,5220890.05,NAO,SIM,GANHADOR DE 6 ACERTOS: JUIZ DE FORA/MG.
1006,1007,"TEUTÔNIA, RS",2008-09-24,4,27,36,37,49,52,0,46,2884,0,17494.4,279.04,,,0,3500000,5432664.44,SIM,SIM,
1007,1008,"PORTÃO, RS",2008-09-27,7,13,15,34,42,48,0,159,8123,0,6334.47,124,,,0,5000000,5697711.74,SIM,SIM,
1008,1009,"SÃO PAULO, SP",2008-10-01,1,6,12,29,34,58,2,111,5083,2591825.61,9027.57,197.14,,PA,0,8000000,5961411.68,NAO,SIM,GANHADORES DE 6 ACERTOS: BELÉM/PA e BARUERI/SP.
1009,1010,"PENÁPOLIS, SP",2008-10-04,2,3,13,37,46,54,0,61,4679,0,18487.52,241.02,,,0,10000000,6258185.06,SIM,SIM,
1010,1011,"VENDA NOVA DO IMIGRANTE, ES",2008-10-08,2,11,21,30,35,52,0,113,3889,0,10999.46,319.6,,,0,12500000,6585274.33,SIM,SIM,
1011,1012,"VENDA NOVA DO IMIGRANTE, ES",2008-10-11,14,19,40,47,55,58,0,43,3755,0,34250.51,392.21,,,0,16000000,6972845.83,SIM,SIM,
1012,1013,"CAMPINAS DO SUL, RS",2008-10-15,7,9,12,19,20,41,1,178,10125,15668367.92,8371.4,147.17,,SP,0,1600000,7364979.48,NAO,SIM,Ganhador de seis acertos: Bertioga/SP.
1013,1014,"IJUÍ, RS",2008-10-18,8,9,25,41,57,60,0,65,3861,0,13760.77,231.66,,,0,11000000,7600361.16,SIM,SIM,
1014,1015,"ARCOS, MG",2008-10-22,3,8,17,26,28,49,0,110,8105,0,11111.5,150.81,,,0,14000000,7922009.86,SIM,SIM,
1015,1016,"SANTO ANTÔNIO DO MONTE, MG",2008-10-25,5,9,11,20,25,60,1,174,9476,13814409.97,8435.56,154.89,,PB,0,1600000,8308269.91,NAO,SIM,GANHADOR DE 6 ACERTOS: JOÃO PESSOA/PB.
1016,1017,"SÃO PAULO, SP",2008-10-29,6,19,31,34,51,56,0,36,2885,0,21980.86,274.29,,,0,3000000,8516509.59,SIM,SIM,
1017,1018,"PIUMHI, MG",2008-11-01,9,24,44,51,55,58,0,35,4170,0,29464.79,247.31,,,0,5000000,8787895.81,SIM,SIM,
1018,1019,"SÃO JOSÉ DO RIO PRETO, SP",2008-11-05,4,13,23,29,46,47,0,77,6124,0,14084.12,177.09,,,0,15000000,9073284.66,SIM,SIM,
1019,1020,"SÃO JOSÉ DO RIO PRETO, SP",2008-11-08,1,2,19,32,39,52,0,56,4646,0,27920.81,336.54,,,0,18000000,9484749.33,SIM,SIM,
1020,1021,"SÃO PAULO, SP",2008-11-12,2,33,42,43,51,55,1,46,4247,17819642.97,36624.26,396.69,,MG,0,1500000,9928095.69,NAO,SIM,GANHADOR DE 6 ACERTOS: BELO HORIZONTE/MG.
1021,1022,"MARAVILHA, SC",2008-11-16,5,21,31,39,40,56,0,21,1505,0,31512.19,439.7,,,0,3000000,10102242.01,SIM,SIM,
1022,1023,"SÃO PAULO, SP",2008-11-19,2,7,8,18,40,45,0,65,4937,0,14980.07,197.23,,,0,5000000,10358480.18,SIM,SIM,
1023,1024,"PALMEIRA DAS MISSÕES, RS",2008-11-22,18,22,28,29,39,53,0,23,2722,0,48677.51,411.31,,,0,15000000,10653107.22,SIM,SIM,
1024,1025,"EMBU-GUAÇU, SP",2008-11-26,10,27,28,29,40,52,0,34,3705,0,44097.09,404.67,,,0,18000000,11047660.11,SIM,SIM,
1025,1026,"EMBU-GUAÇU, SP",2008-11-29,6,10,17,33,51,53,0,92,7192,0,19600.34,250.73,,,0,22000000,11522194.58,SIM,SIM,
1026,1027,"RIBEIRÃO PRETO, SP",2008-12-03,18,20,33,44,47,60,0,112,6992,0,19031.09,304.85,,,0,26000000,12083110.77,SIM,SIM,
1027,1028,"RIBEIRÃO PRETO, SP",2008-12-06,20,26,34,51,52,54,0,66,5453,0,39415.99,477.07,,,0,32000000,12767704.24,SIM,SIM,
1028,1029,"FRANCA, SP",2008-12-10,5,16,17,20,24,32,1,262,17979,32271347.11,11277.48,164.34,,RJ,0,15000000,13545257.02,NAO,SIM,GANHADOR DE 6 ACERTOS: DUQUE DE CAXIAS/RJ.
1029,1030,"FRANCA, SP",2008-12-13,1,8,23,37,54,57,0,123,7495,0,12938.02,212.33,,,0,19000000,13964040.25,SIM,SIM,
1030,1031,"PIRASSUNUNGA, SP",2008-12-17,24,33,40,43,46,49,1,59,5508,19067463.74,31380.11,336.14,,SP,0,1600000,14451257.75,NAO,SIM,Ganhador de 6 acertos: São José do Rio Preto/SP.
1031,1032,"PIRASSUNUNGA, SP",2008-12-20,15,16,26,29,43,57,0,49,3682,0,22063.82,293.63,,,0,4000000,14735764.89,SIM,SIM,
1032,1033,"IPORÃ, PR",2008-12-24,5,6,17,33,39,54,0,83,6445,0,13662.29,175.95,,,0,6000000,15034178.04,SIM,SIM,
1033,1034,"IPORÃ, PR",2008-12-27,1,3,18,20,42,49,0,61,4635,0,19548.37,257.27,,,0,35000000,29557027.04,SIM,SIM,
1034,1035,"SÃO PAULO, SP",2008-12-31,1,11,26,51,59,60,0,289,19044,0,14028.04,212.88,,,0,45000000,1066869.15,SIM,SIM,
1035,1036,"NOVA ANDRADINA, MS",2009-01-03,10,27,36,39,41,52,1,177,11703,44550370.27,23079.89,349.07,,MG,0,2000000,2141906.21,NAO,SIM,GANHADOR DE 6 ACERTOS: SÃO JOÃO DEL REI/MG.
1036,1037,"BRASÍLIA, DF",2009-01-07,4,36,44,46,53,56,0,27,3108,0,41327.23,359.02,,,19059299,4300000,2435547.1,SIM,SIM,
1037,1038,"BRASÍLIA, DF",2009-01-10,6,7,28,35,43,51,0,80,5438,0,16894.25,248.54,,,0,7500000,2791215.61,SIM,SIM,
1038,1039,"POÇO VERDE, SE",2009-01-14,2,20,24,27,36,52,0,96,6631,0,15555.92,225.21,,,0,25000000,3184207.15,SIM,SIM,
1039,1040,"POÇO VERDE, SE",2009-01-17,1,6,28,39,44,55,0,66,6431,0,31738.53,325.73,,,0,30000000,3735455.32,SIM,SIM,
1040,1041,"MACEIÓ, AL",2009-01-21,10,12,36,44,54,57,1,82,8071,29372147.91,27849.85,282.95,,RJ,0,1500000,4336425.82,NAO,SIM,GANHADOR DE 6 ACERTOS: TERESÓPOLIS/RJ.
1041,1042,"MACEIÓ, AL",2009-01-24,13,18,25,30,46,51,0,79,4761,0,13627.16,226.12,,,0,4500000,4619727.32,SIM,SIM,
1042,1043,"ARAPIRACA, AL",2009-01-28,14,21,25,48,51,60,0,35,3197,0,33115.91,362.55,,,0,7000000,4924742.23,SIM,SIM,
1043,1044,"ARAPIRACA, AL",2009-01-31,10,11,13,35,39,58,0,79,6346,0,17589.08,218.96,,,0,20000000,5290409.89,SIM,SIM,
1044,1045,"ITABUNA, BA",2009-02-04,1,5,6,17,31,50,0,102,8623,0,17541.75,207.5,,,0,23000000,5761267.4,SIM,SIM,
1045,1046,"ITABUNA, BA",2009-02-07,28,40,42,54,55,57,1,49,4875,23031543.81,41992.34,422.08,,SC,35145764.5,1500000,6302747.62,NAO,SIM,GANHADOR DE 6 ACERTOS: ITAPOÁ/SC.
1046,1047,"ILHÉUS, BA",2009-02-11,1,2,8,10,14,48,0,148,8110,0,6309.4,115.14,,,0,3500000,6548482.08,SIM,SIM,
1047,1048,"ILHÉUS, BA",2009-02-14,3,16,21,28,38,57,1,70,4990,3901088.76,16913.47,237.26,,SP,0,1700000,6860046.04,NAO,SIM,GANHADOR DE 6 ACERTOS: GUARULHOS/SP.
1048,1049,"ARACATI, CE",2009-02-18,2,5,17,29,34,52,1,143,6295,1636050.81,6210.78,141.09,,SP,0,10000000,7093767.61,NAO,SIM,Ganhador de 6 acertos: São Paulo/SP.
1049,1050,"ARACATI, CE",2009-02-21,14,24,26,33,45,60,0,66,4590,0,18549.47,266.73,,,0,12000000,7415942.68,SIM,SIM,
1050,1051,"SÃO JOÃO DA BARRA, RJ",2009-02-25,7,10,11,13,43,57,0,66,5281,0,11893.94,148.65,,,0,14000000,7622521.57,SIM,SIM,
1051,1052,"SÃO JOÃO DA BARRA, RJ",2009-02-28,8,11,15,16,52,57,1,77,5743,14557865.34,20599.07,276.18,,RJ,27092243.5,1500000,8039923.61,NAO,SIM,GANHADOR DE 6 ACERTOS: RIO DE JANEIRO/RJ.
1052,1053,"PETRÓPOLIS, RJ",2009-03-04,15,27,34,42,49,53,1,112,4385,1629650.34,7898.82,201.75,,RS,0,1500000,8272730.82,NAO,SIM,GANHADOR DE 6 ACERTOS: CANOAS/RS.
1053,1054,"PETRÓPOLIS, RJ",2009-03-07,13,14,18,27,41,60,0,37,3567,0,26092.87,270.66,,,0,10000000,8526792.98,SIM,SIM,
1054,1055,"PARANAVAÍ, PR",2009-03-11,12,15,16,20,27,32,2,86,6311,5273833.35,15552.99,211.94,,SP,0,1500000,8878781.62,NAO,SIM,GANHADORES DE 6 ACERTOS: TAUBATÉ/SP E CAPIVARI/SP.
1055,1056,"PARANAVAÍ, PR",2009-03-14,6,8,38,50,53,59,1,23,2350,1872397.32,44193.23,432.53,,DF,0,1600000,9146266.97,NAO,SIM,GANHADOR DE 6 ACERTOS: BRASÍLIA/DF.
1056,1057,"UMUARAMA, PR",2009-03-18,2,3,4,15,49,59,0,46,3923,0,18772.07,220.12,,,0,3000000,9373507.73,SIM,SIM,
1057,1058,"UMUARAMA, PR",2009-03-21,18,20,24,45,51,57,1,50,3853,3671709.67,22593.98,293.2,,BA,0,1800000,9670796.94,NAO,SIM,GANHADOR DE 6 ACERTOS: SALVADOR/BA.
1058,1059,"CAMPOS DOS GOYTACAZES, RJ",2009-03-25,1,12,14,16,37,45,1,63,4089,1600783.97,13793.6,212.52,,SP,0,8000000,9899480.38,NAO,SIM,GANHADOR DE 6 ACERTOS: SÃO PAULO/SP.
1059,1060,"CAMPOS DOS GOYTACAZES, RJ",2009-03-28,1,3,16,18,41,42,1,60,5220,8287163.48,20333.07,233.71,,PR,0,1500000,10220528.85,NAO,SIM,GANHADOR DE 6 ACERTOS: CURITIBA/PR.
1060,1061,"IVINHEMA, MS",2009-04-01,9,21,23,30,41,56,0,29,2579,0,29790.04,334.98,,,0,3500000,10447873.88,SIM,SIM,
1061,1062,"NAVIRAÍ, MS",2009-04-04,2,8,23,33,37,55,0,114,6442,0,9967.04,176.38,,,0,6000000,10746884.98,SIM,SIM,
1062,1063,"LONDRINA, PR",2009-04-08,1,22,44,47,49,50,0,68,4202,0,17776.43,287.67,,,0,8000000,11064989.58,SIM,SIM,
1063,1064,"LONDRINA, PR",2009-04-11,4,16,19,28,29,49,0,74,5517,0,15699.66,210.58,,,0,17000000,11370719.78,SIM,SIM,
1064,1065,"IVAIPORÃ, PR",2009-04-15,7,19,30,39,43,57,0,72,6501,0,23596.92,261.34,,,0,21000000,11817819.26,SIM,SIM,
1065,1066,"IVAIPORÃ, PR",2009-04-18,6,10,25,32,43,49,0,115,8153,0,18205.45,256.79,,,0,25000000,12368773.61,SIM,SIM,
1066,1067,"SÃO PAULO, SP",2009-04-22,4,10,14,25,28,56,0,172,10795,0,11762.29,267.73,,,0,30000000,12901172.01,SIM,SIM,
1067,1068,"RANCHARIA, SP",2009-04-25,25,27,44,47,48,57,0,146,10795,0,19264.05,372.2,,,0,36000000,13641317.01,SIM,SIM,
1068,1069,"IMBITUVA, PR",2009-04-29,9,17,28,45,49,53,1,275,16287,36400425.15,11807.55,284.8,,RJ,0,17000000,14495810.71,NAO,SIM,GANHADOR DE 6 ACERTOS: NILÓPOLIS/RJ.
1069,1070,"IMBITUVA, PR, PR",2009-05-02,5,8,16,23,41,53,2,302,8729,8120833.45,4478.33,221.34,,DF,0,1500000,14851720.31,NAO,SIM,GANHADORES DE 06 ACERTOS: BRASÍLIA/DF E SÃO BERNARDO DO CAMPO/SP.
1070,1071,"SÃO PAULO, SP",2009-05-06,5,7,37,43,53,54,0,56,3846,0,17508.53,364.19,,,0,4000000,15109740.78,SIM,SIM,
1071,1072,"LENÇÓIS PAULISTA, SP",2009-05-09,9,18,19,43,47,54,0,47,4915,0,27186.35,371.38,,,0,7000000,15445992.99,SIM,SIM,
1072,1073,"SÃO PEDRO DA ALDEIA, RJ",2009-05-13,8,25,32,34,36,44,0,66,5305,0,20356.35,361.79,,,0,9000000,15799550.59,SIM,SIM,
1073,1074,"SÃO PEDRO DA ALDEIA, RJ",2009-05-16,3,10,23,29,47,50,0,111,7099,0,13830.94,308.94,,,0,20000000,16203559.66,SIM,SIM,
1074,1075,"SÃO PAULO, SP",2009-05-20,10,12,16,21,39,53,0,119,7179,0,15845.68,375.22,,,0,25000000,16699779.66,SIM,SIM,
1075,1076,"PATOS DE MINAS, MG",2009-05-23,4,10,19,32,33,42,0,102,8656,0,21442.45,360.96,,,0,30000000,17275339.96,SIM,SIM,
1076,1077,"SÃO SIMÃO, SP",2009-05-27,5,6,9,11,18,37,2,300,19219,14486088.42,8129.73,181.28,BELO HORIZONTE,MG,41658547,2000000,17917160.64,NAO,SIM,AS APOSTAS GANHADORAS DE 6 ACERTOS FORAM REALIZADAS EM BELO HORIZONTE/MG E SÃO PAULO/SP.
1077,,,,,,,,,,,,,,,,,,,,,,,
1078,,,,,,,,,,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,,,,,,,,,,
1080,,,,,,,,,,,,,,,,,,,,,,,
1081,,,,,,,,,,,,,,,,,,,,,,,
1082,,,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,,,,,,,,
1084,,,,,,,,,,,,,,,,,,,,,,,
1085,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,LONDRINA,PR,,,,,,
1087,,,,,,,,,,,,,,,,SÃO BERNARDO DO CAMPO,SP,,,,,,
1088,1087,"CAMPO MOURÃO, PR",2009-07-01,3,20,28,32,36,46,0,58,4426,0,20380.65,381.53,,,20190770.25,4000000,23691363.83,SIM,SIM,
1089,1088,"CAMPO MOURÃO, PR",2009-07-04,6,24,31,35,42,57,0,78,5886,0,19245.3,364.33,,,25640480.25,8000000,24086398.99,SIM,SIM,
1090,1089,"IPAMERI, GO",2009-07-08,2,18,20,32,37,48,0,93,6101,0,17263.31,375.93,,,27422916.5,27000000,24508895.6,SIM,SIM,
1091,1090,"IPAMERI, GO",2009-07-11,9,20,24,36,40,42,0,175,10325,0,12820.74,310.42,,,38322847.5,32000000,25099324.18,SIM,SIM,
1092,1091,"CRATO, CE",2009-07-15,17,23,24,27,49,56,0,146,12471,0,18821.58,314.78,,,46937052.75,38000000,25822469.22,SIM,SIM,
1093,1092,"CRATO, CE",2009-07-18,1,9,30,33,34,40,0,130,11224,0,25322.41,418.98,,,56228327.75,45000000,26688762.13,SIM,SIM,
1094,1093,"CURRAIS NOVOS, RN",2009-07-22,19,23,27,38,41,49,0,299,18464,0,13845.47,320.29,,,70710811.5,56000000,27778182.3,SIM,SIM,
1095,1094,"CURRAIS NOVOS, RN",2009-07-25,9,10,21,36,41,48,1,211,18534,55863193.02,25579.45,416.01,RIO DE JANEIRO,RJ,92189270.25,25000000,29198514.62,NAO,SIM,
1096,1095,"RIO BRANCO, AC",2009-07-29,10,16,21,23,27,36,0,168,10462,0,12339.22,283.06,,,35408194.5,29000000,29744038.01,SIM,SIM,
1097,1096,"RIO BRANCO, AC",2009-08-01,3,13,14,16,41,52,0,102,9766,0,26537.4,395.95,,,46234424.25,35000000,30456357.86,SIM,SIM,
1098,1097,"ROLIM DE MOURA, RO",2009-08-05,1,17,21,33,48,56,1,242,13115,34907671.59,12266.88,323.35,SANTOS,SP,50705642.75,2000000,31237564.43,NAO,SIM,
1099,1098,"JI-PARANÁ, RO",2009-08-08,11,20,21,30,50,52,1,49,3434,2656519.77,29430.83,599.92,BELÉM,PA,24632326.25,2500000,31617067.26,NAO,SIM,
1100,1099,"ARIQUEMES, RO",2009-08-12,14,31,35,38,44,55,0,42,3392,0,30298.5,535.94,,,21735883.75,17000000,31951945.49,SIM,SIM,
1101,1100,"PORTO VELHO, RO",2009-08-15,7,17,18,33,41,42,0,119,10353,0,16950.03,278.32,,,34452773.25,23000000,32482748.98,SIM,SIM,
1102,1101,"MACAPÁ, AP",2009-08-19,6,7,10,12,24,57,1,284,17901,22310116.55,7904.4,179.14,GUARATINGUETA,SP,38343704,2000000,33073498.88,NAO,SIM,
1103,1102,"SANTANA, AP",2009-08-22,9,11,23,35,46,51,0,83,5695,0,15534.5,323.43,,,22023282.75,5000000,33412804.97,SIM,SIM,
1104,1103,"BARRETOS, SP",2009-08-26,10,19,28,41,55,56,0,47,5696,0,29544,348.25,,,23717776.25,8000000,33778217.62,SIM,SIM,
1105,1104,"BARRETOS, SP",2009-08-29,2,3,6,35,49,58,0,95,6982,0,17867.29,347.29,,,28992726,21000000,34224899.83,SIM,SIM,
1106,1105,"NOVO HAMBURGO, RS",2009-09-02,1,15,28,43,50,57,1,135,7144,21878202.24,15350.38,414.39,TERRA ROXA,PR,35396452,2000000,34770242.31,NAO,SIM,
1107,1106,"NOVO HAMBURGO, RS",2009-09-05,4,15,43,47,50,60,0,37,3139,0,31924.48,537.57,,,20175874.25,5000000,35081085.93,SIM,SIM,
1108,1107,"PARAUAPEBAS, PA",2009-09-09,3,9,20,36,53,54,0,85,6294,0,14819.61,285.91,,,21516050,7000000,35412577.23,SIM,SIM,
1109,1108,"MARABÁ, PA",2009-09-12,7,9,39,43,44,60,0,71,5791,0,24403.73,427.42,,,29595212,12000000,35868541.75,SIM,SIM,
1110,1109,"IGREJINHA, RS",2009-09-16,6,8,11,14,29,52,0,141,8371,0,12814.67,308.35,,,30862658,24000000,36344033.43,SIM,SIM,"COMUNICAMOS QUE OS SORTEIOS DE AMANHÃ, 17/09, SERÃO REALIZADOS EM IGREJINHA/RS."
1111,1110,"MONTENEGRO, RS",2009-09-19,6,14,26,28,42,45,2,217,11277,12343077.59,10870.72,298.83,Curitiba,PR,40292586,2000000,36964809.17,NAO,SIM,
1112,,,,,,,,,,,,,,,,,,,,,,,
1113,,,,,,,,,,,,,,,,,,,,,,,
1114,,,,,,,,,,,,,,,,,,,,,,,
1115,,,,,,,,,,,,,,,,AMPARO,SP,,,,,,
1116,1114,"MANAUS, AM",2009-10-03,3,15,16,22,25,54,1,65,5054,2310563.74,19297.02,354.54,ITUPEVA,SP,21424482,11000000,38258210.54,NAO,SIM,
1117,1115,"BOA VISTA, RR",2009-10-07,18,30,37,41,44,50,0,26,3005,0,56589.75,699.46,,,25131470,14000000,38645403.53,SIM,SIM,
1118,1116,"BOA VISTA, RR",2009-10-10,4,9,13,17,20,47,1,259,14186,14545870.49,7153.85,186.58,Florianópolis,SC,31648022,2000000,39132995.07,NAO,SIM,
1119,1117,"CHAPECÓ, SC",2009-10-14,1,6,17,27,35,40,0,36,3143,0,26269.86,429.85,,,16153514,4000000,39381867.4,SIM,SIM,
1120,1118,"CHAPECÓ, SC",2009-10-17,8,20,21,43,44,55,0,30,2965,0,44640.5,645.24,,,22874788,7000000,39734292.39,SIM,SIM,
1121,1119,"TIMBÓ, SC",2009-10-21,10,34,41,44,45,54,0,22,2684,0,61156.09,716.11,,,22981012,18000000,40088353.92,SIM,SIM,
1122,1120,"TIMBÓ, SC",2009-10-24,7,35,40,44,50,55,0,63,4116,0,30741.97,672.2,,,33081040,22000000,40598023.55,SIM,SIM,
1123,1121,"PARNAÍBA, PI",2009-10-28,4,17,18,54,56,59,1,94,6105,22023474.44,21458.13,471.99,SÃO PAULO,SP,34452964,2000000,41128829.98,NAO,SIM,
1124,1122,"PARNAÍBA, PI",2009-10-31,26,44,46,49,55,56,0,20,2425,0,56270.34,662.97,,,19222788,4000000,41424989.69,SIM,SIM,
1125,1123,"SANTA MARIA, RS",2009-11-04,4,14,19,39,45,60,0,51,3386,0,20674.9,444.86,,,18010282,6000000,41702468.69,SIM,SIM,
1126,1124,"SANTA MARIA, RS",2009-11-07,7,11,16,18,33,49,0,122,7528,0,12110.47,280.37,,,25236404,20000000,42091278.37,SIM,SIM,
1127,1125,"SÃO MIGUEL DO OESTE, SC",2009-11-11,3,7,29,33,42,56,1,263,11744,19093732.19,7314.59,234,RIO DE JANEIRO,RJ,32858866,2500000,42597525.04,NAO,SIM,
1128,1126,"SÃO MIGUEL DO OESTE, SC",2009-11-14,4,31,42,52,57,59,0,21,2186,0,55019.03,755.06,,,19735086,5000000,42901577.57,SIM,SIM,
1129,1127,"RIO NEGRO, PR",2009-11-18,5,8,14,24,29,30,3,152,7135,1463875.35,8083.07,245.99,RIO DE JANEIRO,RJ,20985848,2000000,43224900.21,NAO,SIM,
1130,,,,,,,,,,,,,,,,SÃO BERNARDO DO CAMPO,SP,,,,,,
1131,1128,"RIO NEGRO, PR",2009-11-21,8,16,24,39,52,60,1,43,3389,1903809.92,24034.81,435.65,SETE LAGOAS,MG,17652896,2000000,43496873.07,NAO,SIM,
1132,1129,"DOIS VIZINHOS, PR",2009-11-25,12,17,19,32,47,55,0,75,4068,0,12933.06,340.63,,,16567972,12000000,43752130.84,SIM,SIM,
1133,1130,"DOIS VIZINHOS, PR",2009-11-28,5,18,23,32,49,54,0,279,9245,0,5751.46,247.95,,,27408748,15000000,44174409.16,SIM,SIM,
1134,1131,"RIBEIRÃO PRETO,, SP",2009-12-02,1,8,16,34,36,49,0,119,7753,0,16728.24,366.8,,,34001962,20000000,44698267.16,SIM,SIM,
1135,1132,"SERTÃOZINHO, SP",2009-12-05,12,27,30,33,52,55,0,104,7799,0,21594.12,411.36,,,38359728,24000000,45289263.93,SIM,SIM,
1136,1133,"VOTUPORANGA, SP",2009-12-09,5,10,16,21,39,58,1,111,8648,23878446.59,19679.6,360.84,Montes Claros,MG,37311790,2500000,45864115.44,NAO,SIM,
1137,1134,"VOTUPORANGA, SP",2009-12-12,9,22,29,36,51,56,0,53,3770,0,23806.49,478.11,,,21551532,16000000,46196153.41,SIM,SIM,
1138,1135,"PRUDENTÓPOLIS, PR",2009-12-16,4,5,6,19,23,39,1,127,9233,16270571.71,13646.69,268.15,VITÓRIA,ES,29603144,2000000,46652240.14,NAO,SIM,
1139,1136,"PRUDENTÓPOLIS, PR",2009-12-19,7,31,32,34,37,43,0,41,4242,0,30316.49,418.59,,,21230956,5000000,46979339.1,SIM,SIM,
